crn,dept,course_id,instructor,title,modality,credits,capacity,days,start_time,end_time,location
85075,ENGL,ENGL 3424,AR Stauffer,Topics Rus Lit in Eng,F2F,3,15,M W F,1:25PM,2:15PM,MAJWM 532
91093,ENGL,ENGL 3644,RA Weaver-Hightower,The Postcolonial Novel,F2F,3,35,T R,9:30AM,10:45AM,MCB 302
90820,ENGL,ENGL 3654,SM Cassinelli,Ethnic American Literature,F2F,3,35,M W,4:00PM,5:15PM,DAV 301
91045,ENGL,ENGL 3694,SM Knapp,Topics in World Novels,F2F,3,35,M W F,1:25PM,2:15PM,SHANK 370
85077,ENGL,ENGL 3704,JA Mann,Creative Writing: Fiction,F2F,3,22,T R,12:30PM,1:45PM,MCB 219
85078,ENGL,ENGL 3704,Staff,Creative Writing: Fiction,F2F,3,22,M W,2:30PM,3:45PM,MCB 219
85079,ENGL,ENGL 3714,SE Terazawa,Creative Writing: Poetry,F2F,3,22,M W F,9:05AM,9:55AM,ROB 116
85080,ENGL,ENGL 3714,SE Terazawa,Creative Writing: Poetry,F2F,3,22,M W F,10:10AM,11:00AM,MCB 219
85082,ENGL,ENGL 3724,JM Vollmer,Creative Non-Fiction,F2F,3,22,M W,2:30PM,3:45PM,SEITZ 207
85107,ENGL,ENGL 3764,JL Mooney,Technical Writing,Hybrid,3,80,M W F,10:10AM,11:00AM,PAM 2030
85087,ENGL,ENGL 3764,VL Ruccolo,Technical Writing,OnlineAsync,3,22,(ARR),(ARR),(ARR),00X
85088,ENGL,ENGL 3764,VL Ruccolo,Technical Writing,OnlineAsync,3,22,(ARR),(ARR),(ARR),00X
85089,ENGL,ENGL 3764,TL Gardner,Technical Writing,OnlineAsync,3,22,(ARR),(ARR),(ARR),00X
85090,ENGL,ENGL 3764,TL Gardner,Technical Writing,OnlineAsync,3,22,(ARR),(ARR),(ARR),00X
85091,ENGL,ENGL 3764,S Oakey,Technical Writing,OnlineAsync,3,22,(ARR),(ARR),(ARR),00X
85092,ENGL,ENGL 3764,AF Kinder,Technical Writing,OnlineAsync,3,22,(ARR),(ARR),(ARR),00X
85093,ENGL,ENGL 3764,Staff,Technical Writing,OnlineAsync,3,0,(ARR),(ARR),(ARR),00X
85094,ENGL,ENGL 3764,Staff,Technical Writing,OnlineAsync,3,0,(ARR),(ARR),(ARR),00X
85095,ENGL,ENGL 3764,Staff,Technical Writing,OnlineAsync,3,0,(ARR),(ARR),(ARR),00X
85096,ENGL,ENGL 3764,TL Gardner,Technical Writing,OnlineAsync,3,22,(ARR),(ARR),(ARR),00X
85097,ENGL,ENGL 3764,Staff,Technical Writing,OnlineAsync,3,0,(ARR),(ARR),(ARR),00X
85098,ENGL,ENGL 3764,TL Gardner,Technical Writing,OnlineAsync,3,22,(ARR),(ARR),(ARR),00X
85099,ENGL,ENGL 3764,AF Kinder,Technical Writing,OnlineAsync,3,22,(ARR),(ARR),(ARR),00X
85100,ENGL,ENGL 3764,Staff,Technical Writing,OnlineAsync,3,0,(ARR),(ARR),(ARR),00X
85101,ENGL,ENGL 3764,EA Lautenschlager,Technical Writing,OnlineAsync,3,22,(ARR),(ARR),(ARR),00X
85102,ENGL,ENGL 3764,JL Mooney,Technical Writing,OnlineAsync,3,22,(ARR),(ARR),(ARR),00X
85103,ENGL,ENGL 3764,SD Mooney,Technical Writing,OnlineAsync,3,22,(ARR),(ARR),(ARR),00X
85104,ENGL,ENGL 3764,Staff,Technical Writing,OnlineAsync,3,0,(ARR),(ARR),(ARR),00X
85105,ENGL,ENGL 3764,Staff,Technical Writing,OnlineAsync,3,0,(ARR),(ARR),(ARR),00X
